1.099144,-0.235747,0.454890,-0.111288,0.302381,-0.027274,0.149919,0.028544,0.159654,0.128466,-0.087080,0.132151,
1.178748,-0.153298,0.624687,-0.033204,0.437504,0.088435,0.110536,0.094696,0.009914,0.098773,0.005374,0.096384,
1.215479,-0.159237,0.707269,-0.122357,0.431636,0.180428,0.190675,0.131634,0.086001,0.278824,0.134201,0.079123,
1.244683,-0.101354,0.626231,-0.151778,0.477843,0.058865,0.186661,0.162592,0.213403,0.237264,0.136383,0.200528,
1.152599,-0.073354,0.809137,-0.078319,0.394320,0.101490,0.242696,0.218189,0.187687,0.123070,0.100617,0.210423,
1.210022,-0.153094,0.897403,-0.026667,0.415025,0.143097,0.225105,0.215407,0.006616,0.165052,0.106966,0.097973,
1.201528,-0.151007,0.762109,-0.080776,0.482336,0.212395,0.170507,0.255924,0.071337,0.190665,0.092895,0.030179,
1.182786,-0.107259,0.655537,-0.124039,0.499620,0.164869,0.225529,0.233391,0.121472,0.267035,0.062488,0.045347,
1.168350,-0.106396,0.723398,0.061093,0.439711,-0.002036,0.265974,0.184596,0.026435,0.393615,0.165761,0.006215,
1.169124,-0.046879,0.693916,0.023396,0.368843,0.009342,0.317899,0.173098,0.070861,0.350860,0.161045,0.052247,
1.166197,-0.028732,0.713183,-0.020854,0.413996,0.001488,0.233109,0.223223,0.122870,0.264969,0.152117,0.106105,
1.081089,-0.073810,0.771563,0.023819,0.454093,-0.009434,0.146005,0.252229,0.213032,0.295881,0.067618,0.076106,
1.183972,-0.135414,0.712468,0.022404,0.418301,0.093281,0.244214,0.126278,0.219115,0.231890,-0.010603,0.162258,
1.237441,-0.004755,0.648022,-0.111109,0.405899,0.208428,0.277043,0.050175,0.170464,0.183493,0.034778,0.199003,
1.058218,0.112040,0.482597,-0.001052,0.403008,0.068305,0.304388,0.082200,0.216867,0.117928,0.105603,0.149709,
1.016417,0.006552,0.457358,0.065095,0.457839,0.074093,0.325496,0.140297,0.238419,0.108634,0.116622,0.148310,
1.317496,0.009141,0.514224,-0.024197,0.527113,0.016180,0.159721,0.144194,0.180237,0.199626,0.167210,0.185816,
1.288894,-0.045877,0.604589,-0.003044,0.543077,-0.016063,0.094957,0.216346,0.035274,0.204256,0.196682,0.104499,
1.214139,-0.061717,0.629526,-0.071428,0.489444,0.072459,0.121553,0.222166,0.035222,0.139732,0.134281,0.091019,
1.289396,-0.063951,0.542768,-0.179215,0.508177,0.141404,0.075736,0.271320,0.128244,0.055340,0.194160,0.126043,
1.315368,-0.157295,0.560101,-0.041957,0.488898,0.122704,0.102531,0.217594,0.082799,0.133436,0.135536,0.079730,
1.279024,-0.142577,0.534110,0.077186,0.474423,0.035892,0.141314,0.077235,0.131443,0.182926,0.006437,0.113200,
1.277876,-0.057082,0.670151,0.020589,0.356162,-0.019077,0.051754,0.008993,0.266951,0.197867,0.027826,0.202967,
1.268630,-0.098779,0.661047,-0.098818,0.226852,-0.039168,0.072269,0.129869,0.195752,0.086739,0.019420,0.202551,
1.311953,-0.138177,0.590549,-0.088215,0.276235,-0.008165,0.170334,0.197034,0.262453,0.133283,0.029071,0.178611,
1.258205,-0.120352,0.652879,-0.105219,0.333433,0.022887,0.150806,0.146642,0.211849,0.234517,0.110765,0.160086,
1.288437,-0.171618,0.675742,-0.154350,0.286471,-0.018842,0.133145,0.137779,0.200564,0.224147,0.036163,0.196268,
1.313787,-0.233446,0.601517,-0.175273,0.190231,-0.018137,0.096855,0.119355,0.163496,0.138971,0.036145,0.202164,
1.265636,-0.267717,0.423561,-0.120929,0.356952,0.073209,0.081327,0.059582,0.189211,0.028231,0.016666,0.248893,
1.176908,-0.345476,0.468570,-0.066641,0.298040,-0.013108,0.032772,0.094635,0.006138,-0.050605,0.135834,0.260699,
0.767197,-0.463723,0.436085,0.209557,0.228003,-0.159097,0.038665,0.025233,0.122578,0.046203,0.086701,0.124766,
0.445655,-0.666522,0.334421,0.238749,0.207865,-0.182772,0.054151,0.038106,0.189153,-0.033619,0.061661,0.038210,
0.380245,-0.559085,0.319023,0.204453,0.249384,-0.227805,0.080380,0.013624,0.194792,-0.068624,0.089681,0.061513,
0.397133,-0.281758,0.454899,0.114229,0.280137,-0.160926,0.240820,0.122910,0.208534,0.004899,0.036590,0.079375,
0.503735,-0.331299,0.407879,0.046999,0.231039,-0.194025,0.102739,0.115669,0.104250,0.122802,-0.060039,-0.009965,
0.180317,-0.424417,0.484189,-0.036087,0.149701,-0.223182,0.057685,0.082116,0.059022,-0.040680,-0.017707,-0.012176,
-0.189177,-0.678081,0.629629,-0.026671,0.134856,-0.161888,0.166524,0.107298,0.028970,-0.013073,-0.008984,0.030985,
-0.352228,-0.785526,0.663920,0.099260,0.233027,-0.156015,0.199590,0.105912,0.074714,0.022457,-0.013717,0.122517,
-0.436392,-0.779113,0.708099,0.180166,0.320509,-0.144116,0.114535,0.128031,0.079979,0.005577,-0.041632,0.106353,
-0.157281,-0.729259,0.693206,-0.014927,0.367166,-0.103766,0.158457,0.293658,0.134059,-0.034990,-0.056704,0.112763,
-0.037616,-0.666894,0.666411,0.038162,0.417950,-0.122798,0.234069,0.372731,0.111410,-0.115717,0.036060,0.169817,
-0.016415,-0.724630,0.702136,0.101011,0.497038,-0.025511,0.256448,0.341785,0.067366,-0.094485,0.034241,0.209707,
-0.154362,-0.677149,0.699590,0.075637,0.641288,0.016987,0.265652,0.309658,0.050304,-0.040603,0.056520,0.171251,
-0.256795,-0.707312,0.725807,0.215186,0.720873,0.017348,0.242707,0.300792,0.030011,-0.027532,0.144258,0.180186,
-0.208933,-0.721726,0.682362,0.232884,0.836014,0.092555,0.196162,0.287059,0.008165,-0.009428,0.207856,0.199690,
0.143893,-0.635799,0.368085,0.373700,0.800818,0.152370,0.168523,0.289341,0.090320,-0.106254,0.243669,0.158269,
0.347541,-0.522813,0.312890,0.162266,0.932285,0.170735,0.178072,0.195325,0.106665,-0.005393,0.131608,0.160520,
0.536694,-0.562160,0.306840,-0.013556,1.031444,0.222462,0.184183,0.193526,0.045146,0.087056,0.091921,0.131967,
0.612744,-0.511710,0.284979,-0.016695,0.901283,0.480280,0.181159,0.008636,0.061743,0.172769,0.108512,0.085025,
0.686761,-0.647630,0.174722,0.136216,0.897507,0.376043,0.240908,0.104843,0.015200,0.060196,0.182958,0.091057,
0.783535,-0.695045,0.109074,0.168484,0.976581,0.331757,0.223966,0.116831,0.016523,0.072735,0.133847,0.123346,
0.922761,-0.656314,0.012809,0.191719,1.027117,0.295864,0.288815,0.022161,-0.007548,0.178176,0.073984,0.165910,
0.948311,-0.433960,-0.069480,0.101688,1.091494,0.368364,0.210171,-0.013982,0.034648,0.191747,0.072874,0.125736,
0.958096,-0.305549,-0.082448,0.047579,1.139698,0.384342,0.175982,-0.043484,0.047535,0.206008,0.058060,0.118464,
1.005889,-0.299920,-0.072421,0.035110,1.160329,0.362283,0.161656,-0.044206,0.051522,0.206182,0.026487,0.120273,
1.051900,-0.313620,-0.050782,0.047322,1.127764,0.383054,0.148941,-0.059594,0.062950,0.182085,0.017003,0.121906,
1.071744,-0.237787,-0.131869,0.042499,1.179055,0.348719,0.110934,-0.016750,0.035511,0.173341,0.045490,0.076873,
1.108333,-0.265652,-0.077392,0.066893,1.134572,0.361657,0.139106,-0.024740,-0.032154,0.225177,0.016712,0.086140,
1.123160,-0.257501,-0.016699,0.091119,1.039895,0.417591,0.189455,-0.076005,-0.029522,0.224840,-0.004153,0.107884,
1.021000,-0.143515,-0.066468,0.084546,1.029931,0.436654,0.191669,-0.090010,0.010176,0.167493,0.020473,0.125655,
0.917075,-0.059214,-0.138156,0.059543,1.068591,0.443186,0.153956,-0.058650,0.006871,0.130648,0.082743,0.096875,
0.926869,-0.134352,-0.012001,0.062510,1.038864,0.505521,0.105072,-0.033524,-0.070466,0.232994,0.046110,0.078782,
0.970297,-0.131417,-0.071950,0.091126,1.026665,0.511693,0.112147,-0.051963,-0.037828,0.204212,0.062648,0.078906,
0.999029,-0.044627,-0.180542,0.062485,1.099774,0.441526,0.146373,-0.070714,0.018596,0.139704,0.096635,0.089023,
1.005997,-0.036697,-0.084675,0.002861,1.106643,0.445381,0.129974,-0.005890,-0.063725,0.182372,0.075998,0.085498,
1.146891,-0.081348,0.012978,-0.030528,1.098854,0.483305,0.109694,0.026580,-0.130532,0.219852,0.074265,0.067114,
1.156488,0.065593,-0.141731,0.066117,1.037918,0.487718,0.186555,-0.117249,-0.003422,0.132558,0.086634,0.125937,
1.094715,0.018686,-0.085257,0.231037,0.828017,0.580195,0.305610,-0.312567,0.109686,0.127879,0.039611,0.165987,
1.112805,-0.022536,-0.084895,0.246175,0.809664,0.596364,0.265463,-0.323428,0.186562,0.064663,0.080504,0.155845,
1.203529,-0.013833,-0.097673,0.190024,0.872839,0.598139,0.207650,-0.276264,0.175304,0.050739,0.115930,0.148191,
1.251627,0.042691,-0.116728,0.116520,0.942428,0.593500,0.165265,-0.193873,0.103717,0.059987,0.145139,0.130967,
1.373463,0.162807,-0.183258,0.118442,0.988300,0.565526,0.175602,-0.208789,0.114312,0.037791,0.176498,0.105545,
1.479228,0.230421,-0.254099,0.089709,1.031808,0.541014,0.144845,-0.232574,0.171948,0.000665,0.230779,0.056567,
1.490744,0.226803,-0.199748,-0.034035,1.145687,0.453787,0.148141,-0.199782,0.121340,0.055886,0.195730,0.083522,
1.501906,0.187539,-0.206460,-0.036806,1.135518,0.460059,0.167087,-0.190450,0.089503,0.082719,0.173783,0.103066,
1.522112,0.252090,-0.278517,0.062299,1.066475,0.489857,0.232687,-0.243754,0.113666,0.050068,0.180869,0.104962,
1.486549,0.340305,-0.312860,0.161681,1.076369,0.432543,0.293949,-0.253606,0.097602,0.080866,0.134785,0.116697,
1.505518,0.289473,-0.209694,0.064301,1.104973,0.444311,0.237972,-0.141044,-0.015757,0.152534,0.096039,0.120137,
1.463006,0.319691,-0.137156,0.020331,1.032408,0.507852,0.168593,-0.087006,0.041273,0.059555,0.156800,0.067242,
1.461960,0.331977,0.021008,0.077502,0.922285,0.561250,0.181017,-0.094000,0.133565,0.008608,0.126916,0.090982,
1.382893,0.383600,0.291843,0.100408,0.854149,0.472896,0.226538,0.018340,0.161514,-0.017045,0.072185,0.148265,
1.302889,0.480160,0.322343,0.020092,0.913105,0.398516,0.259266,0.116754,0.097026,-0.090586,0.167785,0.175815,
1.336420,0.354704,0.524369,-0.066269,0.813026,0.386536,0.257812,0.179635,-0.048719,-0.027205,0.188738,0.199725,
1.313418,0.384064,0.554495,-0.003605,0.712870,0.345873,0.300337,0.186129,-0.028222,-0.100039,0.214316,0.209478,
1.363854,0.396982,0.468002,0.019686,0.774590,0.349668,0.266562,0.201321,0.064935,-0.138051,0.166143,0.205738,
1.391202,0.317678,0.484975,-0.050591,0.884531,0.399131,0.182922,0.253639,0.014653,-0.063558,0.160165,0.153656,
1.335453,0.264230,0.582468,-0.098831,0.909326,0.417932,0.166832,0.240138,-0.054631,-0.025158,0.216697,0.168040,
1.194134,0.389032,0.666179,-0.167921,0.906204,0.374077,0.286458,0.212097,-0.061014,-0.052012,0.166939,0.242418,
1.175864,0.484464,0.580660,-0.120644,0.865716,0.373510,0.352505,0.168839,-0.003899,-0.104356,0.131354,0.248541,
1.311637,0.462252,0.573193,-0.082764,0.871982,0.383211,0.330614,0.126646,-0.004791,-0.095557,0.145019,0.268503,
1.323725,0.422658,0.704742,-0.046881,0.890843,0.417062,0.328057,0.119134,-0.054388,-0.035865,0.155082,0.279362,
1.260812,0.448159,0.648402,-0.026169,0.918293,0.498078,0.319239,0.105936,-0.026851,-0.019561,0.150627,0.265696,
1.377635,0.384447,0.583362,-0.033208,0.921265,0.480434,0.264655,0.186707,-0.011466,-0.091751,0.139310,0.224189,
