1.285167,0.150675,0.658835,0.016637,0.600150,0.016506,0.286458,0.386759,0.124519,0.058666,0.046349,0.211151,
1.399463,0.202052,0.705166,0.104177,0.518665,0.063303,0.355669,0.376148,0.051619,-0.068814,0.130034,0.240346,
1.384934,0.315256,0.768316,0.199360,0.574617,0.070864,0.385909,0.240238,0.102479,-0.034289,0.057235,0.259795,
1.348359,0.343886,0.779317,0.238442,0.603420,0.043968,0.317121,0.203897,0.093681,0.069249,0.030627,0.193827,
1.379382,0.282601,0.770783,0.173043,0.524068,0.043856,0.328447,0.194652,0.097250,0.062296,0.049403,0.211735,
1.438149,0.295724,0.661342,0.089077,0.385481,0.106166,0.416478,0.206019,0.186122,0.027202,0.039021,0.207152,
1.592183,0.220368,0.690499,0.056268,0.261719,0.088427,0.453374,0.198215,0.161849,0.098247,0.040824,0.188400,
1.492702,0.258061,0.706219,0.113353,0.321653,0.075819,0.428542,0.194848,0.131148,0.068169,0.028997,0.173153,
1.381801,0.202202,0.733955,0.134806,0.401037,0.105395,0.429621,0.103369,0.154681,0.070269,-0.016894,0.227197,
1.398780,0.362552,0.679966,0.223640,0.426602,0.098297,0.362705,0.018501,0.236505,0.126281,-0.059788,0.162788,
1.584754,0.382521,0.834689,0.258954,0.539321,0.050485,0.186238,-0.035262,0.142850,0.112101,-0.031934,0.178395,
1.517646,0.335725,0.924344,0.280154,0.601124,0.043231,0.146820,-0.022182,0.046660,0.074227,0.053819,0.184270,
1.560734,0.354568,0.948400,0.309844,0.600770,0.044202,0.012958,0.035645,0.031702,0.058487,0.084650,0.099395,
1.503616,0.443909,0.895521,0.292723,0.668290,0.026419,0.006603,-0.008077,0.011288,0.059900,0.083650,0.081176,
1.557078,0.435568,0.961838,0.279463,0.571148,0.047783,0.104750,-0.095328,0.006657,0.072577,0.024624,0.132172,
1.602843,0.458200,1.003408,0.333290,0.629500,0.006824,0.068912,-0.031193,-0.019409,0.046769,0.001472,0.096228,
1.671383,0.392679,1.094204,0.408849,0.660596,-0.021807,-0.011166,-0.067779,0.037272,0.004420,-0.108072,0.099138,
1.814028,0.516855,1.041837,0.419503,0.637988,-0.011269,-0.107076,-0.116184,0.116750,-0.047190,-0.190172,0.049322,
2.028895,0.481194,0.991069,0.416766,0.689533,-0.022823,-0.131104,-0.084104,0.121399,-0.102239,-0.250578,0.048096,
2.005522,0.529437,0.954865,0.380632,0.773822,-0.046493,-0.275615,0.012035,0.064356,-0.152255,-0.196180,-0.061494,
2.135966,0.570080,0.857963,0.263210,0.855600,-0.004128,-0.326215,-0.008105,0.021413,-0.167265,-0.191298,-0.124591,
