1.203628,-0.123824,0.642755,-0.124904,0.372903,0.102801,0.159719,0.164086,0.038796,0.129733,0.089986,0.103131,
1.224544,-0.256979,0.666546,-0.062246,0.393170,0.099775,0.228518,0.240017,0.075802,0.180704,0.066183,0.079424,
1.152857,-0.263061,0.652500,0.002262,0.438760,0.085833,0.254673,0.257100,0.204755,0.213942,0.013116,0.095034,
1.268365,-0.073335,0.635224,-0.038765,0.497825,0.041815,0.189632,0.173420,0.213976,0.161743,-0.046828,0.180230,
1.162984,-0.092001,0.726789,-0.002023,0.460826,0.010146,0.181348,0.192622,0.106123,0.217537,0.076352,0.113177,
1.214110,-0.172633,0.823788,-0.048624,0.367945,0.060560,0.237302,0.194015,0.062740,0.252025,0.100192,0.102159,
1.237578,-0.082551,0.783154,-0.085882,0.369744,0.017796,0.160165,0.195110,0.120978,0.186037,0.130708,0.155275,
1.184443,-0.082523,0.643314,-0.053231,0.443756,0.099006,0.182303,0.186820,0.157386,0.176271,0.185619,0.120054,
1.123563,-0.154910,0.688596,-0.130606,0.403748,0.160180,0.286390,0.226261,0.123931,0.228104,0.148586,0.072084,
1.196089,-0.182367,0.700064,-0.075529,0.373270,0.149456,0.313218,0.293031,0.114885,0.160474,0.046687,0.076360,
1.072990,-0.164187,0.687059,0.081485,0.361648,0.023519,0.289417,0.215815,0.162192,0.223601,0.056358,0.074300,
1.130965,-0.145741,0.634625,-0.031446,0.401601,0.042694,0.271278,0.270070,0.129913,0.211344,0.137707,0.062715,
1.272682,-0.255542,0.624447,-0.132222,0.418400,0.211081,0.203489,0.300046,0.134932,0.175296,0.114124,0.009006,
1.254240,-0.227433,0.696996,-0.036355,0.392021,0.177309,0.176321,0.202396,0.116002,0.148597,0.066785,0.057893,
1.203062,-0.126400,0.692966,0.044797,0.422186,0.141362,0.183997,0.130456,0.055168,0.223449,0.161291,0.035713,
1.168516,-0.106037,0.744943,-0.000028,0.427001,0.085230,0.248436,0.182936,0.017445,0.187808,0.179723,0.088631,
1.188260,-0.030579,0.749619,-0.051531,0.477172,0.015302,0.242655,0.185025,-0.007669,0.177547,0.192265,0.151731,
1.350186,0.027410,0.789193,0.020292,0.402905,0.081777,0.163806,-0.008955,0.094222,0.037135,-0.008877,0.214693,
1.828489,0.335759,0.821406,-0.071708,0.314655,-0.012444,0.029039,-0.135127,-0.064618,-0.103202,-0.210963,0.071086,
2.144924,0.350213,0.706169,-0.225535,0.345922,-0.049115,-0.136861,-0.073136,-0.186851,-0.073234,-0.161055,-0.071741,
2.267790,0.298206,0.541782,-0.190956,0.416012,-0.047433,-0.226154,-0.114549,-0.184417,-0.108041,-0.154464,-0.099255,
2.177538,0.274854,0.518527,-0.119505,0.379313,-0.080369,-0.096434,-0.080192,-0.282211,-0.100161,-0.163541,-0.113369,
2.137142,0.177883,0.492660,-0.105678,0.411991,-0.109065,-0.071680,0.002673,-0.293998,-0.177084,-0.194881,-0.069257,
2.312772,-0.182619,0.433142,-0.006384,0.537914,-0.089851,-0.199529,-0.025238,-0.264350,-0.178072,-0.237743,-0.064904,
2.356125,-0.287024,0.299764,0.097294,0.526063,-0.080784,-0.150423,-0.066125,-0.242918,-0.172110,-0.236257,-0.049049,
2.448409,-0.124091,0.338344,-0.051802,0.387229,-0.054319,-0.189644,-0.097371,-0.236462,-0.216255,-0.211883,-0.050028,
2.277512,0.061521,0.272356,-0.080778,0.327190,-0.056298,-0.171825,-0.084746,-0.238388,-0.268908,-0.189728,-0.050974,
2.346687,0.010673,0.363524,-0.169475,0.414594,-0.140467,-0.090887,-0.093913,-0.259114,-0.104577,-0.315242,-0.083237,
2.436514,0.023757,0.399499,-0.220757,0.404974,-0.119623,-0.113043,-0.082041,-0.252393,-0.113354,-0.336469,-0.096834,
2.556147,-0.039977,0.376611,-0.199047,0.346078,-0.074103,-0.133923,-0.049253,-0.259584,-0.188278,-0.275818,-0.104620,
2.381475,0.038217,0.336469,-0.210555,0.362354,-0.080156,-0.147438,-0.063726,-0.219448,-0.186965,-0.266589,-0.088128,
2.331587,0.061371,0.279248,-0.194507,0.370332,-0.095548,-0.144322,-0.027527,-0.242025,-0.136487,-0.203147,-0.136983,
2.280157,0.081594,0.273601,-0.180108,0.531630,-0.127411,-0.156913,-0.021182,-0.347180,-0.104656,-0.181449,-0.099341,
2.367241,-0.020052,0.286800,-0.172500,0.544513,-0.035255,-0.104974,-0.063354,-0.376593,-0.088512,-0.162623,-0.098342,
2.521623,-0.113309,0.175590,-0.110375,0.441053,0.194373,0.030432,-0.167903,-0.298993,-0.063168,-0.085709,-0.082313,
2.253255,0.014126,0.104333,-0.132603,0.527939,0.228833,0.060847,-0.170132,-0.267769,-0.058044,-0.099498,-0.045921,
2.252785,-0.043861,0.112284,-0.135229,0.583066,0.304138,0.032489,-0.112341,-0.259708,-0.051787,-0.068095,-0.097626,
2.206241,0.068887,0.188851,-0.148382,0.479443,0.412553,0.056988,-0.104999,-0.149879,-0.014487,-0.054408,-0.137788,
2.096051,0.078243,0.298383,-0.158625,0.528163,0.393336,0.098908,-0.115112,-0.161478,0.046422,-0.115949,-0.169530,
1.964313,0.232357,0.342712,-0.109344,0.555488,0.400289,0.201972,-0.076759,-0.189498,0.075584,-0.112961,-0.111035,
1.922549,0.176205,0.420527,-0.076478,0.603720,0.331759,0.228770,-0.138652,-0.098825,0.078091,-0.174561,0.003675,
1.641520,0.190596,0.425273,-0.119388,0.509035,0.273466,0.245783,0.015928,-0.028747,0.076856,-0.094845,0.040112,
1.504373,0.025965,0.509077,-0.184701,0.343494,0.204905,0.183544,0.062964,0.041366,0.065843,-0.108237,0.025647,
1.606320,-0.035693,0.609935,-0.103133,0.352149,0.095264,0.155035,0.013119,-0.031489,0.090745,-0.145447,0.037862,
1.564313,0.046781,0.608970,-0.116720,0.392234,-0.010681,0.082550,0.083318,-0.089976,0.083406,-0.083613,0.007732,
1.540767,-0.018835,0.687922,-0.185985,0.329124,0.066271,0.031136,0.099120,0.026263,0.132348,-0.070756,-0.017156,
1.494200,-0.180979,0.697245,-0.167791,0.337497,0.089835,0.009284,0.048270,-0.036751,0.046741,-0.100210,0.000040,
1.506703,-0.154256,0.605277,-0.179192,0.336337,0.075370,-0.040660,0.030927,-0.066589,-0.003254,-0.138542,-0.061177,
