0.525914,-0.388628,0.728889,-0.314927,0.067774,-0.050254,0.028117,-0.120826,0.004204,0.269770,-0.118767,-0.014473,
0.224276,-0.437063,0.766534,-0.404587,0.129049,-0.017160,-0.064329,-0.047264,0.051885,0.154990,-0.142302,-0.025482,
-0.027452,-0.262370,0.674607,-0.424867,0.081303,0.060296,-0.033378,-0.123430,0.145482,0.083352,-0.081294,-0.003414,
-0.178515,-0.206724,0.674867,-0.438194,0.109300,0.086952,-0.000711,-0.126051,0.153586,0.147731,0.056609,0.012745,
-0.163786,-0.135226,0.704177,-0.540046,0.133784,0.127446,0.009398,-0.082120,0.088066,0.139759,0.056353,0.017221,
-0.208966,-0.030025,0.719284,-0.664653,0.119713,0.149044,-0.081999,-0.107858,-0.043492,0.059062,0.010748,0.075450,
-0.364941,-0.186661,0.769413,-0.675359,0.218995,0.068358,-0.116575,-0.152753,-0.162344,0.062706,-0.065972,0.061133,
-0.383955,-0.145302,0.784308,-0.623618,0.328435,0.074852,-0.122562,-0.136606,-0.106494,0.061646,-0.153763,0.061253,
-0.357330,-0.072849,0.742962,-0.577053,0.288016,0.117986,-0.022308,-0.102073,-0.016606,0.096261,-0.197782,0.054035,
-0.321313,-0.218125,0.734737,-0.698692,0.229833,0.169977,-0.028379,-0.033451,0.009106,-0.029101,-0.152367,0.015538,
-0.379325,-0.285286,0.797454,-0.812969,0.226302,0.199635,-0.062892,0.005557,-0.026379,0.025014,-0.106964,0.048495,
-0.484519,-0.097620,0.701550,-0.763025,0.301898,0.065512,-0.106063,-0.112036,-0.032849,0.041381,-0.137225,0.081125,
-0.566283,-0.001890,0.594272,-0.771647,0.315998,0.011816,-0.082841,-0.184261,-0.045071,-0.049723,-0.231481,0.056193,
-0.657540,0.006761,0.524431,-0.819058,0.231749,-0.092417,-0.072461,-0.131706,-0.071544,-0.099337,-0.215913,0.053771,
-0.576290,-0.092012,0.412487,-0.756031,0.154601,-0.188141,-0.063775,-0.084190,0.029397,-0.072952,-0.172666,0.089011,
-0.588218,-0.166721,0.476871,-0.726572,0.033190,-0.224536,-0.022438,-0.066746,0.116405,0.000047,-0.231300,0.102870,
-0.557056,-0.154405,0.575735,-0.737859,0.085351,-0.099711,-0.051789,-0.047355,-0.046302,-0.055202,-0.175303,0.041660,
-0.716159,-0.128960,0.473263,-0.878430,0.181485,-0.021485,-0.075931,-0.074663,-0.098136,-0.099610,-0.112313,0.073024,
-0.845556,-0.196910,0.406962,-0.837159,0.198917,-0.078865,0.001015,-0.053654,-0.078457,-0.084880,-0.136465,0.115809,
-0.817402,-0.224773,0.420696,-0.765778,0.229198,-0.112445,0.006765,-0.038943,-0.120179,-0.027782,-0.109581,0.106132,
-0.798407,-0.177224,0.623307,-0.796345,0.241143,-0.094006,-0.128911,-0.014213,-0.052291,0.019554,-0.098709,0.062854,
-0.632366,-0.284210,0.726364,-0.593344,0.190309,-0.046662,-0.184118,0.017826,-0.020545,0.053063,-0.005213,0.060849,
-0.630849,-0.245969,0.637170,-0.627005,0.176622,-0.059816,-0.079448,-0.014015,0.087063,0.041162,-0.074109,0.049986,
-0.687970,-0.227164,0.676246,-0.786440,0.180911,-0.052993,-0.066907,-0.022597,0.109395,0.039493,-0.127975,0.062493,
-0.688038,-0.123946,0.612155,-0.918820,0.207363,0.037421,-0.053994,0.004500,0.038136,-0.030635,-0.099099,0.098738,
-0.641524,-0.011765,0.547735,-0.812500,0.112392,0.033804,0.048708,-0.021119,-0.015854,-0.092873,-0.118690,0.067434,
-0.447293,-0.091361,0.525847,-0.651108,0.225654,-0.028586,0.023834,-0.162390,-0.043701,-0.045493,-0.187766,0.055853,
-0.143309,-0.264260,0.364918,-0.667337,0.317446,-0.036333,-0.010423,-0.163660,-0.119692,0.024462,-0.160705,-0.053500,
0.101249,-0.393925,0.454964,-0.804349,0.165218,0.069051,-0.041787,-0.084771,-0.081647,0.073476,-0.142967,-0.048161,
0.105710,-0.567468,0.619035,-0.641469,0.085191,0.079926,0.063305,-0.102609,0.073453,0.109970,-0.238034,0.088747,
0.061501,-0.585499,0.408828,-0.254915,0.281396,0.151488,0.213990,-0.092780,0.199471,0.214793,-0.014628,0.116181,
0.451665,-0.357204,0.482219,-0.068886,0.394110,0.270115,0.349035,-0.126042,0.239376,0.167974,0.018191,0.042406,
0.832877,-0.021395,0.761777,-0.263579,0.407797,0.251671,0.294182,0.020455,0.184483,0.284616,-0.020116,0.097475,
1.248839,0.127214,0.772108,-0.520604,0.303617,0.329026,0.391985,0.170648,0.012976,0.135305,-0.043279,0.115527,
1.308260,0.165058,0.548433,-0.615733,0.537863,0.326924,0.278574,0.321365,-0.073959,0.084766,0.015063,0.017966,
1.421428,0.269925,0.302667,-0.671296,0.828757,0.259783,0.179869,0.390562,-0.128374,0.078969,0.031102,-0.077087,
1.426355,0.275964,0.240111,-0.582204,0.712752,0.388734,0.208875,0.244158,-0.052815,-0.003210,0.044983,-0.003712,
1.387561,0.221608,0.305861,-0.614890,0.686090,0.450516,0.165855,0.269806,-0.093170,-0.037807,0.079161,-0.031093,
1.404202,0.218768,0.304567,-0.622523,0.726493,0.464060,0.129487,0.290469,-0.136208,-0.063384,0.100494,-0.065385,
1.431669,0.268099,0.130584,-0.542291,0.716199,0.423752,0.186452,0.209821,-0.052367,-0.115688,0.073657,-0.022427,
1.439649,0.292151,0.135776,-0.609253,0.812784,0.337517,0.175935,0.258594,-0.098476,-0.054952,0.043644,-0.069151,
1.527841,0.269643,0.119745,-0.632847,0.868016,0.281380,0.144988,0.293587,-0.103669,-0.013067,0.015653,-0.110763,
1.668369,0.143856,0.104576,-0.598182,0.800839,0.298771,0.162970,0.269200,-0.055092,-0.023146,-0.040142,-0.061794,
1.599326,0.173997,0.136335,-0.558889,0.735439,0.305006,0.235304,0.223637,-0.057111,-0.002197,-0.084209,-0.026508,
1.586383,0.188665,0.199710,-0.599927,0.712237,0.346596,0.213701,0.228289,-0.045705,-0.023102,-0.056854,-0.017956,
