
8.841229
8.697855
8.680970
8.679066
8.678902
7.697607
7.468824
7.443150
7.413043
7.281238
6.711899
6.287643
6.095381
5.996112
5.951575
5.937297
5.932557
5.931029
5.930580
4.779560
4.433945
4.319649
4.195267
4.143441
4.138335
4.137529
3.587118
3.365159
3.296870
3.263221
3.244161
3.229656
3.212664
3.201306
3.194042
3.190298
3.188555
3.188204
