
8.788091
8.668718
8.492500
8.397161
8.345378
8.326680
8.323191
8.322803
5.864379
5.746649
5.736345
5.734911
5.734563
4.677648
4.573750
4.524520
4.440371
4.411010
4.393748
4.381484
4.375122
4.372488
4.371623
3.529817
3.303798
3.262846
3.253311
3.249597
3.247178
3.245418
3.244251
3.243475
